,Texto,Sentimento
34124,"você é uma vergonha  deixar o site sair do ar é o cúmulo, tipo faltar pão na padaria na hora do café da manhã.  não ter alguém pra resolver o problema na hora e abrir um chamado sem previsão de resposta é inadmissível. ",triste
34125,"uma pequena homenagem ao lendário stan lee, co-criador do universo marvel, que nos deixou recentemente. descanse em paz, excelsior... ..      ",triste
34126,indo dormir com mais um dia da rebeca sem seguir o @ de volta,triste
34127,eu nem acredito que o stan lee morreu,triste
34128,ta tendo reunião aqui no meu lado e eu n posso arrotar pq vai vazar o som,triste
34129,conheço muitos moro's na vida real!! ele é o clichê hipócrita e manipulador de quem o defende.,triste
34130,só fui descobrir agr que o stan lee morreu mano,triste
34131,"pessoal o stan lee morreu, mas ele não era japonês ele era o criador dos super heróis da marvel.    ",triste
34132,assessora da igualdade racial de sjcampos. manifesta ódio por samba em rede social!,triste
34133,"e horrível não poder postar ou contar suas conquistas e felicidades, por medo de pessoas infelizes e incapacitadas.. ",triste
34134,a gente pode mais nem favoritar os tweet... paaaaaáh... vc está bloqueado,triste
34135,stan lee morre aos 95. agora os filmes da marvel perderam um pouco do charme das aparições relâmpago. rest in peace,triste
34136," faleceu, é muito triste... grande inspiração, grande lenda e hoje todos os nerds morreram um pouco também! que odin te receba com muita paz!  ",triste
34137,"eu: 2018 vai ser meu ano 2018: kkkkkkkkkkkkkkkk vou, claro kkkkkkkkk...",triste
34138,24 horas sem falar com a morena.,triste
34139,"uma lenda,  infelizmente, partiu hoje  ",triste
34140,"uma pequena homenagem ao lendário stan lee, co-criador do universo marvel, que nos deixou recentemente. descanse em paz, excelsior... ..      ",triste
34141,"hoje é um dia triste para o mundo da hq. morre um gênio, que criou inúmeros heróis, que influenciaram milhares de pessoas no mundo!!!    ",triste
34142,"eu tenho uma lista de obejtivos, coisas para fazer ,lugares ou pessoas para conhecer.stan lee era uma das pessoas que eu queria ter conhecido             ",triste
34143,"             em são paulo, brazil ",triste
34144,poxa hoje teve show do melim no shopping e eu nem sabia! so ouvindo as músicas de longe.,triste
34145,"tanta gente ruim e o mundo perde stan lee pouco antes do ""gran finale"" de thanos...    ",triste
34146,dia de ouvir lil xan e lavar roupa porque num num mora com a mãe,triste
34147,"eu comprei um anel de aço tão lindo, pena que o amor da minha vida não poderá usar. porque estou bloqueada até no face kkk ",triste
34148,"a queda de um titan! adeus stan lee! obrigado por seu legado!     em maricá, rio de janeiro ",triste
34149,queria fazer um videozin daqueles q tá todo mundo fazendo e o meu ficar bonito tbm,triste
34150,vá em paz grande meste!,triste
34151,"perdi meu tempo, amargurei meu coração. fui ler os comentários q estão fazendo nesta postagem da manuela, sobre a cláudia leite. como as pessoas podem ser assim? e cada vez mais se sentem legitimadas para dizer e fazer estas barbaridades. ",triste
34152,acabou o  e o domingo minha gente,triste
34153,minha gratidão ao guilherme e ao rosa de saron pelos melhores momentos da minha vida na presença de deus. vocês merecem o céu.,triste
34154,cara de vdd minha mae gosta mas da hemyllyn do q de mim,triste
34155,mandei para a aline mas não ta enviando,triste
34156,"do dia... gerard butler teve casa destruída pelo fogo na califórnia. difícil ... muito!!! sofrido... demais!não fica triste, vem que te abrigo!  ",triste
34157,"""minha alegria também vem de minha mais profunda tristeza e que tristeza era uma alegria falhada.""clarice lispector   ",triste
34158,eu tava ainda agr pensando no meu crush do ônibus q eh do primeiro anoeu sou do terceiro,triste
34159,mentiraaaaaa kjjjjkkkkkkkkkkko ele ainda n me respondeu,triste
34160,só queria que minha dor de cabeça parasse,triste
34161,meu cavalo morreu no red dead fiquei muito,triste
34162,"tá quente aqui, mas tá bom... aí deveria passar o rio são francisco ... sqn’  ",triste
34163,se fosse em sp os governantes mandavam tirar o coberto...,triste
34164,aí eu queria muito ir pra gira essa semana,triste
34165,eu to muito imprestável,triste
34166,possivelmente hoje seja um dos últimos momentos de eli manning desfilando toda a sua elegância com a camisa do ny giants,triste
34167,já se viram rodeado de pessoas e mesmo assim se sentindo só? é o mesmo que estar dentro de una bolha.,triste
34168,reflexão... deus abençoe à todos. amém,triste
34169,"parabéns pelo hat-trick domingo — pô valeu, mas perdemos  ",triste
34170,em homenagem ao mestre eu bato continência.saudades eternas.,triste
34171,"conselho: não se matriculem na federal, eles não emendam feriados ",triste
34172,"muito triste com o falecimento do grande gena. tive o prazer de conviver com ele quando passei pela base.e não só na base. quem vive ou viveu o dia-a-dia do náutico sabe o cara sensacional que era, fora isso, o grande jogador q foi, conquistando grandes títulos pelo timba.",triste
34173,acordei com essa frase na minha cabeça hoje...,triste
34174,hj na aula eu tava mto tristinha querendo chorar mas segurando a todo custo até meu amigo karl e marco perguntarem qq tava acontecendo cmg e eu chorar na frente deles dps fiquei c vergonha,triste
34175,e ainda hoje pergunte pra  quanto será que o rosa cobraria para cantar em casamento?! no meu casamento 1h depois essa notícia triste de que o melhor vocalista estava deixando a banda,triste
34176,foda saber que os mlk roubam um cara...pra ficar fazendo isso ? vão pro baile com a moto pra se sentir incluído  pra sentir um sensação de poder sei lá.........,triste
34177,"obrigado, vc é sem palavras e sem igual...     em mogi-guaçu, sao paulo, brazil ",triste
34178,"as vezes o grande problema não está no caminho que escolhemos, mas sim em chegar ao fim e não saber qual o próximo caminho a seguir ",triste
34179,"infelizmente nossas escolas já não são seguras, mas o problema tbm vem de casa onde os pais não se preocupam como antes em o que o filho faz ou cm quem anda. professores que fomentam a segregação e pais omissos.. este é o resultado. ",triste
34180,"valeu thanks stanlee! nós fãs agradecemos por tudo que esse cara fez, a todas gerações que conquistou!            ",triste
34181,"obrigada por todas as historias stan.sempre em nossas infância, e para sempre em nossos corações ....          ",triste
34182,"a julgar pela crueza e fealdade dos comentários de alguns pastores nas redes sociais, fico imaginando qual tipo de alimento suas ovelhas recebem. sem perceber, discípulos do amor estão se transformando em apóstolos do ódio.",triste
34183,[13/11/2018 12:07:39] prin: queria mt que tu fosse [13/11/2018 12:07:52] prin: a panelinha vai ficar incompleta,triste
34184,"eu tenho que dar o meu jeito de ir na despedida do jefferson, último jogo do meu ídolo... ",triste
34185,última noite de férias...,triste
34186,"primeiro leio que homens brigam no metrô por conta de assento. a notícia  seguinte é a morte de civis numa ataque que aconteceu no sul de israel. o que realmente tem valor,meu povo?  ",triste
34187,ia ligar pra charmosa but ela disse q usando o jbl,triste
34188,"já senti muito orgulho da  hoje em dia a gente só ouve falar da usp quando é sobre política. onde estão os projetos, os estudos, onde estão os estudantes da usp? parece que virou um diretório partidário da esquerda. ",triste
34189,"e assim, alguns (grande maioria visível), da esquerda caminha!  ",triste
34190,tirei foto desse menino porque refletia meu medo. e também porque achei que essa foto já nascia um meme           em…,triste
34191,povo do choque aqui do lado da minha casa e eu não pude ir. e só pensei na  na hora hahahahah,triste
34192,as vezes o melhor remédio é sentar e chorar no seu cantinho. é como lavar a alma com suas próprias lágrimas.,triste
34193,"é tanta coisa pra fazer, q quando eu tira tempo p isso, nem vou saber por onde começar kkk ",triste
34194,ah mano! saiu um dos participantes mais safos de todos os tempos no,triste
34195,ninguém pilha nada nesse pré feriadou,triste
34196,tenho que lavar roupa amanhã,triste
34197,"tem coisas que não compreendo, mas confio em deus, pois ele tudo sabe e tudo pode! ",triste
34198,"a pior perda que uma mulher pode ter na vida, é a perda da depiladora de confiança.",triste
34199,eu levei um fora pelo stories do  só queria compartilhar isso com vocês mesmo,triste
34200,não consigo dormir pois estou planejando meu casamento sem nenhum noivo,triste
34201,nunca uma postagem me definiu tão bem.,triste
34202,não assisto mais em respeito ao andré! ele merecia estar!,triste
34203,sou grato por que quinta feira é muito de deus pra mim!!!!,triste
34204,ainda não estou crendo que não irei comparecer a este show maravilhoso da marília mendonça hoje,triste
34205,queria ter tomado  mas só tinha stella,triste
34206,eu também só pensava em futebol só que eu não tenho a qualidade que ele tem,triste
34207,afe mano vi um anjo,triste
34208,verdade,triste
34209,"tiramos o pt, mas  continua deixando o pt governar, não dá pra recuar, não pensei que fosse um cagão. ",triste
34210,nunca fui tão bem atendido como por um médico cubano.,triste
34211,total decepção com o masterchef. perdi a motivação de assistir apesar de saber que ainda assim vou acompanhar até o final. não entendi mesmo a saída do andré.... alguém me explica  ?,triste
34212,"chorei agora, queria que o andré ficasse, ele cozinha com tanta calma, tanto amor, tanta harmonia...  ",triste
34213,entrei no modo,triste
34214,olhando pro nada e pensando em nada,triste
34215,sorte de hoje: perder o short  que eu tinha comprado no feirão  das malhas.,triste
34216,"o  está apaixonado pela mesma menina que eu af, tô bolado           ",triste
34217,queria viajar porém eu vou trabalhar na sexta-feira,triste
34218,quando um jogador faz cagada (spfc - continua) em outro time : é afastado..,triste
34219,musica nova disponível nas plataformas de música.,triste
34220,chegamos ao ponto de brasileiros comemorarem o brasil ter menor número de médicos atendendo a periferia.,triste
34221,"incêndios na califórnia, o lado tenebroso da natureza. parece cena de filmes.          ",triste
34222,acordando cedo em pleno feriado,triste
34223,"essa sua foto ficaria ate bonita, se não fosse vc nela!",triste
34224,lu andrade melhorou mas ainda é fraca na dança e ainda nao superei a eliminação da valéria,triste
34225,queria faltar aula amanhã mas já faltei sexta passada,triste
34226,indo dormir sem um boa noite.,triste
34227,meu amor não quer falar cmgg,triste
34228,"namoral  o forza é tão bom que nem entrou na lista de jogo do ano, tenho dó de vocês, bom vocês tinham pubg pra dar uma forcinha mas agora não tem mais ",triste
34229,tem pessoas que vivem em suas próprias ilusõessem luz sem amor sem ritmotentam se infiltrar em um ritmo alheiopara viver numa luz verdadeiranão e que isso seja ruimapenas tenta preencher o vazio dentro dela!ass:,triste
34230,tento fazer de tudo para agradar e ainda tomo bem no meio do cu até parece que não gostam de mim ué eu sei que não fui planeja mas não precisa me tratar assim,triste
34231,é triste ver tudo isso.. infelizmente grande parte do povo brasileiro realmente tem o q merece! o brasil só afunda com gentinha desses tipos: que defendem homem escroto-frouxo metido a valentão ou que defendem uma mulher louca-mentirosa-péssima atriz..,triste
34232,& sem expectativas,triste
34233,força elisson!! que deus possa confortar vc e toda sua família!!,triste
34234,indo dormir pelada e sem o menino que eu gosto,triste
34235,"natal e ano novo nunca vai ser o mesmo, ta cada dia pior.. sempre faltando gente, 00:00 vem sempre aquela vontade de chorar aquela lembrança de uma pessoa que você tinha na mesa e hoje não vai ter mais... ",triste
34236,nessas hrs gostaria de morar em muriaé só pra ver o filme novo da jk,triste
34237,como assim o kalango já acabou? passou muito rápido,triste
34238,queria gerar com os amigos q eu gosto,triste
34239,uma vida q eu to querendo um hamster e nunca ganhei,triste
34240,só queria um namo que me trouxesse comida 23:46 da noite de uma quinta feira mas infelizmente não tenho.,triste
34241,ela saiu e eu vou  ficar em casa kkk,triste
34242,"saindo desse belo lugar, pela ponte rio branco/uy- jaguarão/rs, de um carro q estava nafrente, uma sra joga um copo plástico pela janela!!!! gente, como não perder a fé na humanidade?! coisa estupida!!   ",nojo
