,Texto,Sentimento
3134,o que me deixa frustrado é ter q esperar até o final desse ano pra ter a proxima  temporada  de dark,triste
3135," ,porém vdd",triste
3136,ja faz 6 dias que a miley sumiu do instagram nem desejou feliz ano novo pros fãs,feliz
3137,obrigado pela qualidade do seu celular  celular com 4 meses de uso e não posso pegar uma chuva que acontece isso   ajuda aí,raiva
3138,to precisando desabafar,triste
3139,sei  e ti dicono che sei depresso..sei  e ti…,medo
3140,ia te chamar mas ja que tais ficando sem jeito nem vou mais —,triste
3141,tb quero namorado p arrumar minhas roupas,triste
3142,bias game é um jogo do capeta nunca brinquem dessa merda,medo
3143,"que debate tão rasteirinho este dos candidatos ao psd... dois sexagenários que esperaram demasiado tempo pela sua hora, ávidos de poder, a ajustar contas. ideias? propostas? ",nojo
3144,ninguém me deu feliz aniversário ainda,feliz
3145,viemos embora e não arrumos briga,triste
3146,bora,triste
3147,iphone se tá 1.500 e meu pai não quer me dar,triste
3148,pior coisa é você encontrar a sua metade da laranja e descobri que já tem alguém chupando,raiva
3149,não quero que o horário de verão acabe,triste
3150,depois não sabem porque continuam sendo usadas como objetos pela mídia!,nojo
3151,""" que o tempo me mostre o que é necessário ficar ou o que é necessário partir! ""     ",nojo
3152,abrir a bolsa e ver que esqueceu o óculos escuros em casa,triste
3153,tem uma semana q comprei meu celular e já estraguei ele td,triste
3154,mais um dia chegando em casa e abrindo a porta do meu quarto e não tendo nenhuma surpresa romântica :/,triste
3155,"to aqui no meu tatuador mas não vou fazer tattoo nenhuma,   kkkkk",triste
3156,quando você é desidratada pela insolação que pegou,raiva
3157,chuva acabou com a night,triste
3158,banda uó acabou e eu so descobri hoje,triste
3159,não duvido nada...a morte de teori foi muito estranha...,triste
3160,acordo toda animada pra trabalhar um monte no hospital e me sentir médica mas tinham poucos pacientes e n to fazendo nada. kkk,medo
3161,hernanes vai embora e a gente fica como  kkk,triste
3162,gata não curtiu meu presente,triste
3163,giovana tem que fazer a festa dela com piscina esse ano dnv pq ano passado eu não fui kkkkkkk,triste
3164,alguém vai na academia cmg? cansada de ir sozinha...,triste
3165,"engraçado, eu admirava uma família, os achava tão unidos e amorosos, até descobrir que é pura faixada !!  ",nojo
3166,pobre na vida e no jogo,triste
3167,"eu só queria msm sumir, morrer e ninguém saber mais nenhuma notícia de mim! a gente tenta fazer o outro feliz, mas quanto mais a gente faz, mais parece q a gente n consegue bater no nível de entendimento alheio! ",nojo
3168,ninguém conseguiu ajudar até agora!que pena!,triste
3169,animo galera ainda estamos no começo do ano e a tendência é só piorar espero ter ajudado,triste
3170,essa injustiça da justiça brasileira...,nojo
3171,o papel de trouxa nunca acaba  kkkkkkkk,triste
3172,vc acha que é crush de alguém? — eu acho que não ninguém gosta de mim,triste
3173,hoje tem a fantastica fabrica de chocolate e como sempre vou assistir sem chocolate  tem supernatural,feliz
3174,td mundo me abandonou nesta noite de sexta-feira,medo
3175,"""falta o substituto de jo, vendido para o futebol chines"" a espn eh cruel, p que falar isso? ",triste
3176,"chegou a sexta, e com ela chegou o fim das minhas férias  ",medo
3177,aproveitar o último dia de folga...,feliz
3178,pagamento caiu na conta e já se foi,triste
3179, não acredito que acabei a série,triste
3180,fui ve um porno o cara tinha dois pau de 30 cm eu so tenho um e é 15cm,medo
3181,só queria ir pra praia e voltar de lá negra,triste
3182,sorriso maroto me deixa,feliz
3183,“cheia de gente e de sujeira”.,raiva
3184,por que você decidiu criar uma conta de curious cat? — pq via geral respondendo pergunta achei mó da hora quando vê ninguém faz pregunta,raiva
3185,"lavei meu cabelo, e queria secar mais o secador n tá aq ",triste
3186,"aí minha cama não presta mais, e tenho q deixar de viajar pra comprar uma cama ",raiva
3187,ela deve ter ouvido bastante mesmo quando elas terminaram,medo
3188,eu to bem,triste
3189,pessoal do grupo gls shore gosta de me gongar,triste
3190,muito ruim quando você planeja um rolê com os amigos mas sua mãe não deixa,triste
3191,meu cabelo está passando por um momento muito difícil.,triste
3192,to a 18 dias na praia e nem me queimei tanto,triste
3193,eu sou igual roberto carlos só é lembrado no dia do ano novo.,medo
3194,sou tão sortuda que estou a 9 dias no rj e só fez um dia de sol,triste
3195,na esperança dessas dignissimas acordarem,feliz
3196,pega pega tá acabando não vou mais me ver na tv,triste
3197,é foda eu ter q pausar prison break pra ter q ler esses tweets.,triste
3198,"não acho nem a ponta do dureex, quem dira o amor da minha vida. ",triste
3199,"nunca desista de quem correu/corre atrás de você — eu não desisto das pessoas, elas que desistem de mim :(  ",triste
3200,fica aqui minha indignação por não  poder adotar esse gatinho que apareceu na minha porta,raiva
3201,viado q da o cu e nunca engravida,nojo
3202,aaaaaa nasceu duas espinha na minha kara,raiva
3203,eu só queria star na praia,triste
3204,tive o desprazer de ligar a tv na globo e ouvir o  falando mal de estagiários.,raiva
3205,na verdade eu sou apaixonada por vários gringos e não gringos enquanto não me apaixono por alguém de verdade,triste
3206,"ahhh gefinho me mandou mensagem falando ""nem conversa mais com os praças""  saudades dele, tem uns dois anos que eu e ele não conversamos direito ",triste
3207,levo vácuo em todas redes sociais.. até parece o flamengo na libertadores.,medo
3208,estou numa festa está tocando vários funks doido mas não to dançando,medo
3209,saudades de sair com você não te vejo mais nos role — nem eu me vejo mais nos roles,feliz
3210,"queria dar uma volta hj, mas aí levar lembrei que todos os meus amigos me esqueceram  ",triste
3211,mentira ninguem me chama em nenhum momento,triste
3212,e eu aqui a nada de coisas pra fazer,raiva
3213,indo embora de taubaté,triste
3214,vou tomar banho e dormir,triste
3215,porque ainda não transei esse ano,triste
3216,só li verdades...,triste
3217,role de ontem nas cachoeiras de mariana pimentel quase foi um fracasso devido à exploração da terra para o lucro de alguns.,feliz
3218,terei q dormir pelado,triste
3219,"a gente flerta direto por tweet mas você nunca me nota  — se a gente flerta direto, então eu te noto, né? kkkkk quem é você? ",medo
3220,infelizmente o play faleceu,triste
3221,"morreu hoje carlos heitor conny membro da academia brasileira de letras, jornalista, escritor, e um grande intectual. um dos meus escritores preferido. quem fica órfão é xéxeo e    ",feliz
3222,apaixonado por um @ mas acho q eu hetero,triste
3223,no dia que extraviaram a minha aaaaaaaa    por favor vizinhos não ouçam pablo,triste
3224,2018 mal começou e já tem gente c ranço de mim,triste
3225,já acordei pensando que não vou dormir de noite,triste
3226,acabei de comer minhas ultimas paçocas,medo
3227,cheguei agr e a fofa ja ta dormindo,triste
3228,minha noite não terminou bem a pessoa que eu gosto está namorando outra pessoa,feliz
3229,tod as quadrilhas começando os ensaios e eu nao to em nenhuma,triste
3230,eu nunca sequer tive um date,triste
3231,0 companhias pra um rolê pesado hoje,medo
3232,bom dia!!! os bichinhos não merecem isso!!!,feliz
3233,encore une fois  repose en paix,feliz
3234,quero voltar pra casa a tempo de ver o  mas estou dependendo de carona,triste
3235,"umas horas dessa eu queria ta bebado ou metendo, mas estou no twitter",triste
3236,"fumando um kunk sozinho, geral dormindo ",feliz
3237,eu não me despedi da branquela,triste
3238,bolado,triste
3239,to passando mal com dardengo kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,triste
3240,porra ela podia me dar uma chance mesmo né,triste
3241,ep. em que o derek morre...,raiva
3242,"em primeira decisão sobre o tema, trt-2 nega vínculo de motorista com a uber http://conjur.com.br/2018-jan-06/decisao-tema-trt-nega-vinculo-motorista-uber… via   decisão,  ver brasileiro querendo levar vantagem em ",raiva
3243,com  quen ja  namorouh? — com ninguém,triste
3244,o nathan n entende que meu amor me deixouu uuuuuu,triste
3245,"vc eh meu fave e meu deu unf  — acho q imagino quenhe, te dei unf pq vc tava falando mal de 5h esses dias ",triste
3246,nem vo tá em casa,triste
3247,"tem muita mina que namora um cara que faz a mesma coisa que o delacruz, e mesmo assim é apaixonada por ele...  ",nojo
3248," não estou acreditando que o programa saiu mesmo do ar.... poxa gostava do pânico, era um dos únicos programas que via ",triste
3249,o pedro foi trabalhar e nem me deu um beijocomo alguém faz isso?,triste
3250,como explicar pra melody que não deu pra passear hoje pq não parou de chover???,triste
3251,hoje eh o primeiro dia do ano que eu vou dormir sozinha,triste
3252,tenho q voltar pro trabalho agr pq meu intervalo acabou,triste
3253,eu quando vejo que alguma famosa engravidou ou começou a namorar fico triste pq perco a esperança de namora-la,triste
3254,eis que meu horario de almoço acabou kkkk,triste
3255,"gente alguém quer comprar ? 10 reais ,  comprei p minha irmã mas n deu no celular dela ",medo
3256,"acho que se nem curtiu então, porque não deu mt moral quando ele tentou  — sou o puro creme da dificuldade ",triste
3257,tô achando que ninguém vai me dar um skate,triste
3258,odeio ser pobre kkkk já eras o cacife,triste
3259,"faço 18 em menos de 1 mês, mas vou entrar na auto escola só daqui 6 meses ",triste
3260,"fico vendo meus amigos falando que ano que vem faz 18 anos, eu com 18 anos não tenho amigos para ir na baladas comigo ",triste
3261,já deu o primeiro beijo de 2018 oh não? — ainda não .,triste
3262,"tu e o du são o casal mais lindo que eu conheço aaaa — a gente termino, acabei com a tua felicidade eu acho  ",triste
3263,ultima pessoa q vc beijou — nunca beijei,medo
3264,ehhh foi vcs quem pediram...,triste
3265,queria estar de fone para ouvir  ....mas tô sem...,raiva
3266,[8/1 00:30] mira :  00:32] adryelle :  também[8/1 00:34] mira :,medo
3267,"mas nem fudendo, mesmo pós muito hentai continuo ",triste
3268,hoje não e um dia legal pra mim,triste
3269,"meu amorzin tava no fantástico hoje e eu perdi, ",triste
3270,chateada que não tem a 2° e a 3° temporada de lucifer na,triste
3271,qual seu apelido? — tenho apelido nn,triste
3272,queria eu ter essa sorte toda...   em bairro da saúde,feliz
3273,"parece quanto mais a pessoa me quer mais eu fico desinteressado, quando ta nem aí eu fico xonas ",medo
3274,verano de amor - percy faith  vía        #,feliz
3275,eu tb penso isso,medo
3276,meu filho paulo dybala ta machucado,triste
3277,sonhei que tava em sp e acordei,triste
3278,"a  chegando pra todos. eu com 2 anos do roxinho do  3 meses de pedido, e nada.  :(",triste
3279,bem estranho,triste
3280,rt  meu ídolo rueda foi embora,triste
3281,eu ia dar um rolê de carro com a minha namorada mas aí lembrei que não tenho carro...e nem namorada,triste
3282,.. gastei parte do meu salário em comida,triste
3283,caraca um dos casais q eu mais shippava terminou  não to crendo,triste
3284,.... que férias sou assalariado kkkkk  tô rindo mas tô chorando,triste
3285,meu bf ta na praia e eu não posso ficar mandando áudios aleatórios,medo
3286,adds de comemorar uma vitória do fla,feliz
3287,"samantha""quando eu tô com a lica, sei lá, eu sinto umas coisas fortes...""   eu com a crush...aí lembrei eu não tenho mais",medo
3288,tô com sede mas a cozinha fica fora de casa.,triste
3289,"desabafo!!meu filho de 6 anos veio passar uns dias de férias comigo!!o menino é meu grude!!!eu amo d+ele!!dei 1 presente de natal pra ele!!ele deu um sorriso ,me agradeceu e começou a chorar!!perguntei se ele gostou e ele disse sim papai , mais eu queria um video game  ",feliz
3290,alemanha morrendo aos poucos,triste
3291,nenhum notou a gte,nojo
3292,eu quero perturbar mas n tem ninguém,triste
3293,máscara caiu faz tempo...,triste
3294,nossos signos não batem,triste
3295,fui pedir uma grana pro meu pai aí lembrei que não conheço ele,triste
3296,4hs de sono me restam e eu to como?,triste
3297,"porra, as vezes eu tenho um raiva fdp da minha vida ",raiva
3298,porra as foto do pelotas iam sair afude...mas infelizmente pelo achaque n vai ter mais,triste
3299,"status: assistindo manchester city x bristol city, ainda impactado pelo texto do ceconello. ",feliz
3300,como assim,nojo
3301,"quanto falam que tu é linda e gostosa é mentira, se toca o barrageira — uma pena tu não responder pela opinião alheia né coração kkkkkkkkkk  ",nojo
3302,"n sei oq dói mais: minha coluna, minhas pernas, meu pescoço, minha cabeça, ou meu coração partido ",triste
3303,"uma vez, pequetita,  eu tive piolho varias vezes seguidas. achavam que o foco era. mas na verdade era minha irmã. dito isso, não demonizem o vidigal, por favor, só tenham cuidado. a gente sabe, quando se trata de nossas favelas, como funciona o tratamento...  ",raiva
3304,"agora q o  voltou a ser da panela do rc fodeu!!!!vai ser mais um ano difícil, minha esperança em 2018 acabou!",feliz
