,Unnamed: 0,Texto,Sentimento
25001,25001,meu tinder não tem todos os bagulhinhos,triste
25002,25002,finalizei a 4a temp e a clarke não morreu.  kkkk,triste
25003,25003,"eu só quero dizer q se qnd eu chegar em ozo meus amigos n marcarem nd, eu vou ficar muito de cara, marcam os bag só qnd eu n tô ",triste
25004,25004,"descobri que os unicórnios e os dragões existiram, mas se atrasaram pra entrar na arca de noé. ",triste
25005,25005,não quis ser meu vizinho  — kkkkkkkk n foi eu o culpado e sim a dona do ap,triste
25006,25006,eu só queria ter uma kkkkkk,triste
25007,25007,só queria uma lanche,triste
25008,25008,como assim a minha mãe do dragão ainda não reparou que tenho twitter,triste
25009,25009,"achei que ia no bk hj, achei errado ",triste
25010,25010,meu celular quebro,triste
25011,25011,"imprensa mg  com essa entrevista do itair, e com medo do cruzeiro ser campeão novamente!",triste
25012,25012,na real mesmo sou noob em tudo meu deus,triste
25013,25013,"vontade de te pegar é grande. hahamas só vontade mesmo  — da um sinal aí, vai que rola ",triste
25014,25014,aq indo dormir agarrada no meu jacaré pós meu gordo ter ido embora,triste
25015,25015,thassy não me responde,triste
25016,25016,estou começando a sentir o arrependimento de ter roído minhas unhas,triste
25017,25017,"fui dormir tão triste que acordei com a certeza que não tenho paciência pra ensinar pessoas a viver em relacionamentos, diversos, e com a certeza que não tenho maturidade pra viver assim  ",triste
25018,25018,— fica feliz por mim cara,triste
25019,25019,acabei anne e estou,triste
25020,25020,kylie jenner parindo agora e eu nao sou o bb,triste
25021,25021,perdi minha pulseira preferida,triste
25022,25022,entenda como funciona a seleção natural para humanos abaixo da média:http://bit.ly/2ezsdli,triste
25023,25023,entenda como funciona a seleção natural para humanos abaixo da média:,triste
25024,25024,os opostos se atraem. porém seguem caminhos diferentes....,triste
25025,25025,"não é difícil tentar, o difícil é tentar de muito jeitos e nada dar certo  ",triste
25026,25026,"nós vamos lá p recreio cumprir tabela,,,,  ",triste
25027,25027,dureza é ter vontade de fazer tanta coisa no dia de folga e quando a gente está de folga nao consegue fazer nem uma dessas coisas…,triste
25028,25028,"carai, descobri que virei adulto quando meu sonho de consumo é ter uma caixa de ferramentas de 120 peças '-'",triste
25029,25029,pala da keru mo esquecida lá e surgiu uma pessoa do além perguntando do @ kkkkk,triste
25030,25030,"todas as vezes que revejo grey’s anatomy, pulo o episódio do avião. hoje lembrei porque... ",triste
25031,25031,nao vou poder ver o jogo hj pq to indo p casa do vô,triste
25032,25032,eu querendo ver jogos da pl mais to sem tv acabo em casa,triste
25033,25033,hj a zona esta em luto  não da pra acreditar,triste
25034,25034,já estamos em 2018 e looking for alaska ainda não virou filme,triste
25035,25035,aí sua mãe perde o dinheiro da breja,triste
25036,25036,"depois de terminar de escutar o  , deinuma olhada na imagem do app, e percebi que tinha spoiler... que cruel. hahahahaha",triste
25037,25037,a única notificação que tem no meu celular é do e-mail não conectado,triste
25038,25038,fiquei sem internet a manhã toda to,triste
25039,25039,decepcionada com a   afastou a  inteligente e desdibrava finanças como ninguém!,triste
25040,25040,"tchau gente, to ",triste
25041,25041,você só me dá vácuo  — tentarei não dar mais kkkkkkkk,triste
25042,25042,engraçado quando vc parar p/ analisar essa frase e vc descobre q vc daria uma parte do seu coração se fosse possível para ñ vê as pessoas q vc ama sofrer por algo ou por alguém e vc descobre q uma das pessoas q vc mais ama ñ te protegeria de uma chuva forte.,triste
25043,25043,pura verdade pena que não trm sapucai,triste
25044,25044,[13/1 21:35] melhor ami : qual é o de agora?[13/1 21:38] mariana ferraz: o de sempre né ami[13/1 21:41] melhor ami : atavai sabertu ta sempre voando ehshahhsessa é a visão que meu melhor amigo tem de mim kk,triste
25045,25045,"acho que vou só comer um iogurte, já é tarde para tostas :( ",triste
25046,25046,pensando em vender o x-one e a guitarra.,triste
25047,25047,nao tirei nenhuma foto na praia,triste
25048,25048,"tudo o que eu queria agora era um amor que me dissesse "" paguei uma feijoada pra você, estão indo entregar agora."" mas não existem mais homens românticos como antigamente...  ",triste
25049,25049,preconceito comigo,triste
25050,25050,preciso ir ao cinema faz séculos q n vou,triste
25051,25051,"por falar em praia, ao que tudo indica, zero praia esse ano. ",triste
25052,25052,sextei o dia todo bebi desde manhã e na hora de sextar real oficial agora à noite bate uma puta dor de cabeça,triste
25053,25053,vou chorar estoy,triste
25054,25054,era pra ter conhecido uma pessoa nessa forms mas n sei oq aconteceu,triste
25055,25055,ninguém quis escutar as músicas do luan santana comigo,triste
25056,25056,cachorro da vizinha acabou de matar o meu . pq esse povo cria o bicho p ser violento assim ???,triste
25057,25057,só quando perdemos alguém próximo que paramos e reavaliamo a nossa vida,triste
25058,25058,"a festa ta top, mas tenho q ir às 23:30 ",triste
25059,25059,"quando eu cheguei em ksa hj, esqueceram de mim e trancaram a porta. aí eu joguei meu celular pra dentro casa. mas ele tava visível ainda. aí tive q jogar minha caixa com os docinhos da festa em cima dele. resultado: vários docinhos caíram no chão por causa disso. ",triste
25060,25060,cada dia é um 7x1 diferente! enquanto isso no brasil os patinhos aplaudem quem tem trabalha igual camelo pra sustentar a família ou tem dois empregos... 0 qualidade de vida.,triste
25061,25061,"a  podia cortar um pouco mais o filme a vida secreta de walter mitty, já não faz sentido a história. com 10min de filme já passaram 30min do original... ",triste
25062,25062,grem — assistindo o espetacular homem-aranha 2 (filme),triste
25063,25063,acontece que as meninas vão tomar sorvete e falar da vida alheia e eu não vou ta la,triste
25064,25064,perdi a  no   hj no,triste
25065,25065,estou trist pq n tenhu seguidorys... me siga pf!!,triste
25066,25066,não pode ter uma chuva nessa merda que a net já cai como que eu vou jogar minhas partida online assim,triste
25067,25067,meu irmão não tá deixando eu jogar,triste
25068,25068,mais uma vez james pearce estava certo.,triste
25069,25069,"pelo andar da carruagem, daqui uns meses o brasil estará no topo do ranking dos países mais perigosos do mundo para se dirigir. é uma notícia ruim atrás da outra sobre trânsito depois da corrupção.    ",triste
25070,25070,vai votar em quem nas eleições ? — eu ainda não vou poder votar  mas se eu votasse com certeza seria no lula,triste
25071,25071,é muito ruim quando vc admira um artista ou uma pessoa pública e descobre que está é arrogante e soberba    só falo ( muito menos ),triste
25072,25072,rayssa não dividiu comida comigo,triste
25073,25073,"sdd eu to tbm de dxd, tokyo ghoul e one punch man mas só em abril esses ",triste
25074,25074,to numa balada gay e meus amigos tão todos beijando,triste
25075,25075,je vais dormir le ventre vide,triste
25076,25076,"acabei de responder um questionário de atendimento do mc donalds, achei que ia alguma coisa de graça e mas só ganhei um cupom ",triste
25077,25077,saboreando um tablete de chocolate lentamente pensando que ele vai durar pra sempre,triste
25078,25078,to com os dois últimos vídeos do depois das onze atrasados,triste
25079,25079,três casos/acusações de  no futebol no fim de semana. no treino do  e em jogos do  e do  sem contar os que não contam.,triste
25080,25080,"na vida eu sou o papagaio fazendo um monte de gol, mas  prefere o 9 titular que não fez nenhum ",triste
25081,25081,"a cantora irlandesa ""dolores o'riordan"", vocalista do cranberries, morreu aos 46 anos     ",triste
25082,25082,nossa mais uma espetacular voz parte ...    .... o céu tá ficando com os melhores,triste
25083,25083,"quando tava comigo ia todos os domingos na missa. um mês que deixamos de ficar, nunca mais vi a pessoa passando nem na porta. ",triste
25084,25084,sou diabética tipo 1 há 20 anos e nada mudou desde então. vc vai a uma padaria/ restaurante e tudo q eles têm de zero açúcar é água ou chiclete...,triste
25085,25085,enquanto meus migos foram viajar nas férias eu to em casa só engordando sem fazer nada,triste
25086,25086,procurei um emotion de uma girafa no whatsapp e não tem!é triste quando procuramos algo e não achamos,triste
25087,25087,poxa triste pelo falecimento da dolores vocalista da banda the…,triste
25088,25088,"tu queria estar com o guri que tu tá gostando — sim, mas infelizmente ele nem olha na minha cara  ",triste
25089,25089,sem sombra de dúvidas! concordo plenamente!,triste
25090,25090,ajustar de forma crítica foi a melhor resposta que eles conseguiram dar?,triste
25091,25091,"pra quem mora no  isso é ""normal"".   ",triste
25092,25092,queria postar um audio aq....,triste
25093,25093,"vocês sofrendo pelo rock in rio, pior eu que nem na born this way ball tour fui ",triste
25094,25094," acabei de saber que foi roubado caminhão com todo o equipamento do show de caetano veloso. hoje, 14.01, na estrada nas proximidades de itabuna, bahia.  ",triste
25095,25095,eu amo acampar e meu sonho que minha namorada acampe comigo mas ela tem fobia de inseto,triste
25096,25096,caralho véi.. não... que triste. que nome a música perdeu.,triste
25097,25097,a dolores não!   # doloresoriordan,triste
25098,25098,"primeira vez q sai com meu dischavador novo, perdi   ",triste
25099,25099,necesito amor,triste
25100,25100," d.e.p, dolores.   ",triste
25101,25101,ninguém quer mim perguntar nada.  http://curiouscat.me/josedion,triste
25102,25102,pensando num contexto geral é muito triste como a humanidade foi contaminada por religiões.infelizmente pela falta de conhecimento as civilizações foram levadas a acreditar em divindades e em histórias estapafúrdias.,triste
25103,25103,a boa música perde um grande nome..,triste
25104,25104,uma mina que estudou comigo morreu. lamentável demais.,triste
25105,25105,"muito triste com a notícia da morte da cantora dolores o'riordan,vocalista da banda the cranberries. na lembrança ficam belas canções como ""linger"", ""zombie"", ""ode to my family"", ""animal instinct"" e muitas outras!     ",triste
25106,25106,qual o sentido de uma segunda-feira como essa?,triste
25107,25107,"mano, único ruim desse iphone 8 plus é o lance de não poder escutar música e carregar o celular ao mesmo tempo, tive que tirar meu fone ",triste
25108,25108,muito  com a sua morte... eu que sempre escutei  desde criança... the…,triste
25109,25109,"vou seguir minha vida, to parada aqui já a tempos e nada mais me interessa",triste
25110,25110,tem gente que si esquece  de onde veio e a humildade vai de ralo,triste
25111,25111,o difícil vai ser um dia acreditar que tudo é real e que realmente acontece,triste
25112,25112,tô com fome mas não tem manheeeee nenhuma pra me dar comida,triste
25113,25113,ta ai mais um dia sem sono!,triste
25114,25114,essas pessoas que deixam a droga usar elas...,triste
25115,25115,não tô bem hj não...alexandro passou por cima da minha pessoa...,triste
25116,25116,sim... infelizmente...,triste
25117,25117,aí vc vai dar uma olhada nos livros usados na rua e o primeiro que vê é o do carl rogers...,triste
25118,25118,http://portaldonildoalves.com.br/noticias/brasilia-em-foco/237947/1… em portal do onildo alves  destino,triste
25119,25119,"te vi na dubai, queria ficar cntg mas vc nem me notou kkk  — pq n foi falar cmg???  ",triste
25120,25120,já tenho o modelo da tatuagemjá tenho a permissão da mamãe já tenho o tatuador já sei quanto vai sair -só não tenho o money,triste
25121,25121,que  vocalista do the cranberries morre aos 46 anos,triste
25122,25122,tu não tem nenhuma foto cmg..  — vamos tirar amanhã então bb,triste
25123,25123,"madrugada é a hora que da mais fome, porém não tem nada aberto pra pedir um lanche ",triste
25124,25124,aliás um monte de gente famosa anda se matando,triste
25125,25125,"sheilinha foi talaricar, e as mina pegou ela",triste
25126,25126,a marina ficou devastada mas pelo menos veio no ano seguinte e foi um dos melhores shows da minha vida a gaga não tem nem vergonha na cara pra vir de novo,triste
25127,25127,fude tudo aqui tem aquele camarada da buzininha,triste
25128,25128,"só queria a segunda temporada de "" la casa de papel"" ",triste
25129,25129,"genteeeeeee responde a resposta do negócio da indireta no pv, tô perdidao procurando a minha resposta, ",triste
25130,25130,iludida estou,triste
25131,25131,vou perder minha novela hoje,triste
25132,25132,não achei nem um link bom,triste
25133,25133,já beijou esse ano? — nao,triste
25134,25134,— ou não é bb,triste
25135,25135,"é, parece que não vou voltar tão cedo lá... ainda bem que já fomos 2x",triste
25136,25136,descanse em paz dolores o'riordan!,triste
25137,25137,n vi o loirinho hj,triste
25138,25138,nem agora nem nunca,triste
25139,25139,"minha ""coreguinha"" mayumi vai sair hoje da empresa... acabou com meu dia!noiz zuava todo diaaaaaaaaaahhhhhh",triste
